,PFE_Open,PFE_High,PFE_Low,PFE_Close,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,MRK_Open,MRK_High,MRK_Low,MRK_Close,NVS_Open,NVS_High,NVS_Low,NVS_Close
267,38.994308,39.136623,38.434536,38.557877,128.130005,128.449997,127.029999,128.229996,82.510002,82.610001,79.43,80.540001,70.438934,70.458015,68.816795,69.60878,77.311829,77.4552,76.810036,77.016129
268,38.425049,38.45351,37.457306,37.504745,127.809998,129.149994,127.290001,128.990005,80.0,80.099998,76.68,77.139999,69.17939,69.723282,68.75,69.580154,76.379929,76.792114,76.093193,76.747314
269,37.47628,38.757114,37.447819,38.681213,128.949997,130.470001,128.5,130.330002,77.029999,78.160004,75.769997,77.470001,69.561066,70.305344,69.312981,69.875954,76.953407,77.679214,76.953407,77.589607
270,38.681213,39.611008,38.643265,39.449715,130.369995,132.190002,130.300003,131.639999,77.690002,79.190002,76.980003,79.059998,70.095421,70.42939,69.675575,70.009544,76.182793,77.141579,76.137993,76.765236
271,39.25996,40.436432,39.231499,40.275143,131.630005,135.190002,130.869995,133.080002,78.949997,81.309998,78.709999,80.290001,69.799622,71.393127,69.761452,71.020988,77.473122,78.566307,77.195343,78.422935
272,40.673622,40.910816,40.370018,40.683113,134.020004,134.690002,133.470001,134.199997,80.25,80.730003,79.110001,80.5,72.490456,73.940842,71.879768,72.948471,78.118279,78.799286,78.01075,78.548386
273,40.645161,40.645161,39.810246,40.265656,133.960007,134.149994,132.210007,132.880005,80.300003,80.360001,77.519997,78.529999,72.471375,73.368324,72.213737,73.349236,79.077065,79.4086,78.888885,79.19355
274,40.256168,40.540798,39.905125,39.95256,133.520004,133.880005,132.75,132.880005,78.559998,80.059998,78.220001,79.690002,73.835876,74.790077,73.530533,73.616409,79.426521,79.964157,79.372757,79.7043
275,39.772297,40.199242,39.648956,40.161289,133.080002,133.570007,132.300003,133.0,79.599998,79.889999,78.790001,79.080002,73.32061,74.160301,73.120232,73.845421,79.82975,80.134407,79.722221,79.749107
276,39.95256,39.990513,39.098671,39.563568,132.449997,132.639999,131.529999,132.050003,78.349998,79.220001,77.809998,79.169998,73.416031,73.597328,72.624046,73.301529,79.641579,79.713264,78.996414,79.139786
277,39.402279,40.075901,39.364326,40.066414,131.949997,132.460007,131.539993,132.399994,79.029999,79.860001,78.889999,79.669998,73.234734,73.988548,73.062981,73.969467,79.032257,79.650536,78.933693,79.614693
278,40.113853,40.142315,39.383301,39.544594,132.309998,132.669998,131.259995,132.0,79.889999,80.18,79.169998,79.769997,74.236641,74.274811,72.719467,73.196564,79.157707,79.417564,78.906807,78.960571
279,39.573055,39.857685,39.269451,39.724857,132.080002,134.300003,132.080002,134.160004,79.989998,80.120003,78.57,79.93,73.75,75.314888,73.578247,74.92366,79.516129,79.7043,79.3638,79.614693
280,39.772297,39.905125,39.269451,39.563568,134.070007,134.979996,133.210007,134.449997,80.339996,81.32,80.290001,80.790001,74.96183,75.543892,74.856873,75.400764,79.390678,79.856628,79.354836,79.596771
281,39.563568,39.962048,39.487667,39.819733,134.300003,134.820007,133.350006,134.309998,80.449997,80.68,79.720001,80.519997,75.505722,75.906487,75.085876,75.324425,79.507172,79.964157,79.202507,79.767029
282,40.208729,40.332069,39.924099,40.227703,135.190002,136.410004,135.009995,136.380005,81.129997,81.699997,80.160004,80.849998,76.011452,76.459923,75.639313,76.154579,79.847672,80.6362,79.811829,80.537636
283,40.075901,40.664139,40.028461,40.417458,136.139999,136.380005,135.630005,135.690002,80.5,81.519997,80.230003,80.519997,76.135498,76.459923,75.458015,75.610687,80.241936,80.743729,80.206093,80.618279
284,40.351044,40.379505,39.781784,40.037952,135.970001,136.729996,135.729996,136.350006,80.529999,80.599998,79.139999,79.989998,75.381676,75.89695,75.200378,75.791985,81.236557,81.5681,81.164871,81.308243
285,39.867172,40.151802,39.71537,39.981026,134.979996,135.789993,134.270004,135.419998,79.739998,79.910004,78.099998,78.75,75.553436,76.364502,75.524811,76.17366,81.308243,81.35305,80.833336,81.10215
286,40.132828,40.920303,40.056927,40.759014,135.289993,136.639999,134.820007,136.600006,79.160004,80.190002,78.239998,80.019997,76.116409,77.156487,76.116409,77.07061,80.905022,81.496414,80.878136,81.344086
287,40.834915,41.148006,40.74004,40.872864,136.350006,137.490005,135.860001,136.199997,80.459999,80.620003,79.879997,80.290001,77.156487,77.280533,76.32634,76.698471,81.496414,81.890678,81.424728,81.630821
288,40.759014,41.015179,40.607212,40.815941,136.440002,136.960007,136.050003,136.110001,80.199997,80.860001,80.019997,80.510002,76.832062,77.385498,76.335876,77.041985,81.944443,82.186378,81.872757,81.980286
289,40.777988,41.005692,40.616699,40.730549,135.520004,136.25,135.389999,135.869995,80.139999,80.139999,78.800003,79.410004,76.851143,77.566795,76.746185,76.927483,82.043015,82.302864,81.720428,81.801079
290,40.749527,41.537003,40.673622,41.129032,135.949997,137.949997,135.690002,136.639999,79.459999,79.709999,78.75,79.239998,76.841606,78.015266,76.841606,77.566795,81.854836,82.311829,81.675629,81.747314
291,41.375713,41.54649,41.072105,41.138519,137.220001,138.610001,137.009995,138.350006,79.769997,80.849998,79.279999,80.099998,78.015266,78.177483,77.452293,77.910301,81.872757,82.114693,81.684586,81.899643
292,41.21442,41.356735,40.683113,40.863377,138.850006,139.410004,137.509995,138.479996,80.400002,80.730003,79.110001,79.459999,78.272903,78.35878,76.841606,77.643127,79.937279,80.0,79.525093,79.982079
293,40.882355,41.034157,40.654648,40.6926,138.809998,139.139999,138.360001,138.770004,79.379997,79.900002,78.720001,78.910004,77.748093,78.272903,77.5,77.958015,79.560928,80.743729,79.551971,80.46595
294,40.626186,40.673622,39.487667,39.71537,139.470001,139.649994,138.600006,139.089996,79.129997,79.129997,77.559998,78.089996,77.862595,78.015266,76.622139,77.061066,80.672043,80.681007,80.062721,80.474907
295,39.71537,39.743832,39.136623,39.269451,138.529999,139.119995,137.699997,138.240005,77.769997,79.120003,77.440002,78.239998,77.318703,77.395035,76.374046,76.765266,80.501793,80.5914,80.026878,80.134407
296,39.212524,39.316887,38.273247,38.795067,138.089996,139.300003,136.419998,138.059998,77.669998,78.040001,77.089996,77.580002,76.536263,76.908394,75.42939,76.145035,79.946236,80.403229,79.686378,80.358421
297,38.994308,39.392788,38.709679,39.373814,138.110001,139.029999,137.520004,138.559998,77.57,78.309998,77.269997,78.080002,76.67939,77.318703,76.402672,77.166031,80.259857,80.958778,80.241936,80.707886
298,39.563568,39.772297,39.250473,39.59203,138.649994,140.0,138.5,139.179993,78.480003,79.139999,78.050003,78.739998,77.452293,77.824425,77.080154,77.509544,80.654121,81.075272,80.600357,80.707886
299,39.724857,39.971539,39.421253,39.857685,139.589996,139.839996,139.020004,139.410004,78.919998,79.300003,78.150002,78.93,77.872139,78.253815,77.471375,77.862595,81.344086,82.150536,81.173836,82.105736
300,39.848198,39.924099,39.02277,39.079697,138.339996,138.800003,137.940002,138.020004,79.0,80.400002,78.410004,79.949997,77.585876,78.015266,77.223282,77.757637,81.980286,82.804657,81.8638,82.4552
301,39.117645,39.734344,38.766602,39.639469,138.0,138.259995,136.830002,137.600006,80.059998,81.459999,79.110001,81.339996,77.767174,78.158394,77.099236,77.833969,82.867386,83.888885,82.697136,83.593193
302,39.629982,39.914612,39.516129,39.667931,137.649994,137.779999,136.720001,137.169998,81.339996,81.75,80.279999,80.650002,77.547707,78.082062,77.213737,77.624046,83.369179,83.530464,83.073479,83.485664
303,39.819733,40.256168,39.611008,40.132828,137.610001,138.820007,137.470001,138.440002,80.330002,81.290001,79.510002,80.82,77.805344,78.244278,77.251907,78.158394,83.89785,83.960571,83.243729,83.324371
304,40.037952,40.227703,39.639469,40.009487,138.330002,138.509995,136.649994,137.289993,80.720001,80.910004,80.059998,80.43,78.101143,78.931297,77.652672,78.32061,83.342293,84.130821,83.1362,83.763443
305,39.781784,40.455406,39.724857,40.180267,137.0,138.779999,136.949997,138.100006,79.879997,81.309998,79.260002,81.239998,78.339699,79.360687,78.101143,79.150764,83.7276,84.086021,83.655914,83.924728
306,40.037952,40.436432,39.686909,39.705883,137.75,138.389999,136.860001,136.910004,80.779999,81.989998,79.690002,79.760002,79.112595,79.627861,78.263359,78.520988,83.620071,84.041222,83.548386,83.709679
307,39.667931,39.990513,39.535103,39.743832,136.910004,137.009995,135.740005,136.610001,79.5,80.040001,78.410004,79.510002,78.311066,78.959923,78.167938,78.578247,83.844086,83.924728,83.243729,83.611115
308,40.037952,40.512333,39.971539,40.246677,136.929993,139.270004,136.929993,138.570007,79.849998,81.190002,79.800003,80.760002,78.969467,79.64695,78.78817,79.122139,84.811829,85.241936,84.650536,85.143372
309,40.170776,40.455406,39.772297,39.867172,138.589996,139.479996,138.070007,138.699997,81.0,81.0,79.800003,79.889999,79.122139,79.255722,78.062981,78.520988,85.259857,85.582436,84.677422,85.224014
310,40.018974,40.199242,39.905125,40.123341,139.059998,139.460007,138.710007,138.880005,80.330002,80.489998,79.5,79.959999,78.998093,79.10305,78.416031,78.845421,85.573479,85.842293,85.412186,85.689964
311,40.227703,40.398483,40.028461,40.294117,139.279999,139.880005,138.880005,139.789993,80.080002,80.900002,79.959999,80.589996,79.198471,79.484734,78.921753,79.360687,85.5914,86.299286,85.367386,86.14695
312,40.398483,40.74004,40.370018,40.645161,139.990005,140.289993,138.740005,138.979996,80.980003,81.110001,79.970001,80.779999,79.895035,80.009544,79.14122,79.484734,86.299286,86.299286,85.707886,85.76165
313,40.749527,40.967743,40.550285,40.711575,139.009995,139.009995,136.910004,137.710007,80.889999,83.489998,80.800003,83.07,79.637405,79.885498,79.10305,79.398857,84.964157,85.152328,84.838707,85.017921
314,40.787476,40.863377,40.370018,40.645161,138.199997,138.240005,136.869995,137.169998,83.620003,84.730003,82.790001,83.080002,79.456108,79.828247,78.959923,79.370232,84.543015,85.161293,84.372757,85.089607
315,40.597721,40.721062,40.322582,40.550285,136.869995,137.009995,135.130005,135.570007,83.040001,83.379997,82.07,82.809998,79.208015,79.389313,77.490456,78.101143,84.354836,84.480286,83.781364,84.426521
316,40.777988,41.062618,40.6926,40.787476,136.039993,136.580002,135.699997,136.179993,82.82,84.18,82.669998,83.449997,78.215652,78.39695,77.395035,77.433205,84.256271,84.713264,84.0233,84.220428
317,40.863377,41.062618,40.711575,40.92979,136.050003,136.509995,135.699997,136.139999,83.699997,84.0,82.779999,83.980003,77.251907,77.53817,76.669846,77.242363,85.107529,85.107529,84.525093,85.062721
318,40.777988,40.796963,40.398483,40.645161,136.0,136.259995,134.559998,135.570007,83.769997,83.779999,82.5,82.690002,76.879768,77.270988,76.583969,77.099236,84.760002,85.080002,83.260002,83.410004
319,40.721062,40.721062,40.464897,40.540798,135.889999,136.130005,135.330002,135.580002,83.199997,83.379997,82.599998,82.949997,77.156487,77.595421,76.956108,77.118324,82.150002,82.220001,81.650002,81.93
320,40.597721,40.635674,39.838711,40.104362,135.960007,136.179993,134.419998,135.210007,83.199997,83.25,81.230003,81.769997,77.223282,77.223282,75.753815,76.183205,82.269997,82.32,81.660004,81.870003
321,40.170776,40.170776,39.449715,39.573055,135.220001,136.350006,134.75,135.979996,80.669998,81.809998,79.839996,80.779999,76.345421,76.755722,75.667938,75.791985,80.550003,80.940002,80.120003,80.239998
322,39.71537,39.962048,39.345352,39.933586,136.0,136.789993,135.800003,136.520004,80.959999,81.510002,80.370003,81.029999,75.677483,75.849236,74.875954,74.933205,80.889999,81.129997,80.550003,80.959999
323,40.056927,40.132828,38.73814,38.823528,138.320007,140.699997,137.559998,138.020004,81.110001,81.300003,80.019997,80.209999,75.601143,75.658394,73.874046,74.007637,80.720001,80.82,79.260002,79.339996
324,38.804554,38.899429,37.371918,37.836811,139.0,140.149994,137.669998,138.520004,80.099998,80.199997,77.550003,77.980003,74.055344,74.064888,70.372139,70.534348,78.989998,78.989998,77.220001,77.300003
325,37.884251,37.884251,36.451614,37.362431,139.350006,140.240005,135.75,137.520004,78.059998,78.209999,76.809998,77.57,70.114502,70.658394,68.921753,69.837784,77.25,77.349998,75.959999,76.410004
326,37.030361,37.47628,36.821632,36.982922,136.979996,138.490005,136.460007,137.830002,77.599998,79.099998,77.5,78.150002,69.809158,70.42939,69.408394,70.095421,75.599998,76.0,74.970001,75.400002
327,37.087288,37.609108,36.888046,37.400379,137.419998,140.850006,137.25,139.899994,78.150002,79.660004,77.75,78.660004,70.324425,71.803436,70.03817,71.183205,75.790001,76.68,75.57,75.900002
328,37.47628,37.609108,37.153702,37.35294,139.649994,140.139999,138.860001,139.199997,79.230003,79.589996,78.440002,78.669998,71.307251,71.669846,70.591606,71.307251,78.480003,78.849998,77.760002,77.82
329,37.23909,37.789375,37.163189,37.580647,138.520004,139.770004,137.960007,139.649994,80.050003,80.470001,76.910004,79.339996,71.164124,73.301529,71.049622,72.843513,79.5,80.800003,79.339996,80.599998
330,37.637569,37.941177,37.428844,37.922199,139.880005,140.520004,139.309998,140.389999,79.669998,80.650002,79.400002,79.699997,73.129768,73.463737,72.604965,73.120232,80.849998,81.370003,80.589996,81.290001
331,37.922199,37.969639,37.561668,37.561668,140.350006,140.429993,139.580002,139.839996,80.459999,80.980003,79.910004,80.300003,73.082062,73.645035,72.977097,73.263359,80.980003,81.209999,80.830002,81.129997
332,38.33017,39.07021,37.76091,38.529411,140.190002,141.449997,138.960007,141.199997,80.68,80.690002,78.68,79.389999,74.007637,75.286263,72.519081,75.104965,81.889999,82.550003,81.540001,82.230003
333,38.510437,38.823528,38.111954,38.681213,140.949997,142.350006,139.75,141.949997,79.599998,79.68,78.610001,78.889999,75.085876,76.078247,74.837784,75.114502,82.099998,82.800003,81.739998,81.910004
334,38.719166,38.918407,38.50095,38.908916,141.910004,142.149994,140.119995,141.279999,78.730003,78.779999,77.599998,78.470001,75.009544,76.17366,75.009544,75.877861,81.900002,82.150002,81.419998,81.93
335,39.108158,39.373814,38.927895,39.269451,141.289993,142.089996,141.080002,142.009995,78.720001,78.800003,78.25,78.709999,75.89695,76.469467,75.620232,76.335876,82.650002,82.720001,82.169998,82.610001
336,38.814041,39.629982,38.747627,39.516129,140.25,142.240005,139.929993,142.089996,77.75,79.519997,77.339996,79.260002,74.933205,76.135498,74.713737,75.839699,82.050003,83.029999,82.019997,82.769997
337,39.269451,39.573055,38.425049,38.73814,140.820007,141.380005,139.059998,139.970001,78.599998,78.989998,77.169998,77.949997,75.276718,75.658394,73.874046,74.332062,82.059998,82.150002,80.720001,81.07
338,38.709679,38.927895,38.368122,38.851994,140.199997,140.919998,139.699997,139.789993,77.949997,78.889999,77.32,77.989998,74.742363,75.104965,74.332062,74.599236,81.449997,82.190002,81.209999,81.870003
339,38.235294,38.747627,38.16888,38.557877,138.949997,139.320007,137.639999,138.729996,77.510002,78.129997,76.730003,77.910004,74.122139,74.914124,73.702293,74.742363,81.129997,81.279999,80.559998,80.980003
340,38.548386,38.728653,37.827324,38.633778,138.429993,139.25,136.410004,139.050003,77.449997,77.730003,75.620003,77.449997,74.503815,74.742363,73.291985,74.60878,81.68,82.019997,81.050003,81.879997
341,38.16888,38.567364,38.092979,38.491463,137.850006,138.059998,136.529999,137.199997,76.300003,77.300003,76.169998,76.870003,73.301529,73.979012,73.301529,73.635498,80.18,80.690002,80.019997,80.510002
342,38.510437,38.776093,38.481972,38.576851,137.039993,137.839996,136.729996,136.820007,77.160004,79.360001,77.0,78.440002,74.064888,74.503815,73.816795,73.874046,80.449997,81.18,80.419998,80.730003
343,38.766602,39.174572,38.614799,39.041744,136.899994,137.490005,135.330002,136.910004,78.510002,79.150002,77.480003,78.779999,73.349236,74.312981,73.28244,73.998093,80.650002,81.82,80.599998,81.550003
344,39.041744,39.829224,39.041744,39.506641,137.389999,139.190002,136.970001,138.210007,78.980003,80.75,78.709999,79.5,74.208015,76.230919,74.169846,75.505722,82.610001,83.040001,82.370003,82.449997
345,39.184059,39.667931,39.136623,39.345352,137.0,139.029999,136.860001,138.610001,78.529999,80.080002,78.019997,79.459999,74.818703,75.448471,74.284348,75.114502,82.989998,83.32,82.699997,82.699997
346,39.278938,39.573055,39.165085,39.459202,138.610001,138.960007,137.679993,138.419998,79.019997,80.389999,78.910004,79.82,74.770988,75.639313,74.666031,75.267174,82.370003,82.510002,81.68,82.010002
347,39.573055,39.667931,39.364326,39.535103,139.119995,139.570007,138.080002,138.119995,80.330002,81.5,80.32,80.879997,75.458015,76.078247,74.933205,75.85878,82.68,82.919998,82.209999,82.389999
348,39.554081,40.04744,39.421253,39.838711,138.350006,138.949997,137.490005,138.759995,80.510002,81.75,79.879997,81.589996,75.715652,77.433205,75.677483,77.270988,82.779999,84.059998,82.639999,83.910004
349,39.696396,39.829224,39.516129,39.772297,138.5,139.850006,137.669998,139.789993,80.389999,81.629997,80.32,81.150002,76.908394,77.471375,76.727097,77.309158,84.25,84.540001,83.93,84.440002
350,39.905125,40.142315,39.724857,39.800758,139.5,139.5,138.559998,138.850006,81.089996,81.099998,79.870003,80.059998,77.57634,78.187019,77.395035,77.452293,86.489998,88.440002,86.32,87.519997
351,39.990513,40.303604,39.743832,39.753323,139.0,140.490005,137.050003,137.070007,80.0,80.099998,77.919998,78.029999,77.652672,78.187019,76.555344,76.583969,87.709999,88.019997,86.889999,86.919998
352,39.563568,39.696396,39.165085,39.582542,135.889999,135.889999,128.520004,131.330002,77.57,78.279999,77.099998,78.059998,76.450378,76.688934,75.143127,75.725189,86.779999,86.809998,85.730003,85.809998
353,39.544594,39.800758,39.449715,39.753323,131.440002,132.820007,131.169998,132.110001,78.519997,78.589996,77.129997,77.610001,75.916031,76.164124,75.562981,76.030533,85.779999,86.230003,85.410004,85.800003
354,39.554081,39.829224,39.326378,39.392788,131.520004,132.0,129.610001,131.149994,77.309998,77.57,76.400002,76.709999,75.696564,76.259544,75.190842,75.582062,85.669998,85.849998,85.330002,85.639999
355,39.497154,40.028461,39.440228,39.772297,131.5,132.399994,131.039993,131.440002,76.629997,76.839996,73.809998,75.699997,76.001907,77.213737,75.877861,76.583969,87.260002,87.809998,86.980003,87.660004
356,40.303604,40.559772,39.886147,40.066414,132.600006,134.300003,132.580002,133.729996,76.139999,77.440002,75.900002,76.75,77.051529,77.604965,76.440842,77.366409,87.620003,87.709999,87.059998,87.419998
357,40.417458,40.645161,40.23719,40.303604,134.699997,135.130005,133.860001,134.380005,77.410004,78.169998,76.660004,77.059998,77.652672,78.501907,77.366409,77.948471,87.559998,88.040001,87.489998,87.540001
358,40.607212,40.882355,40.303604,40.521824,134.899994,137.660004,134.589996,136.679993,77.160004,77.720001,76.860001,77.07,78.39695,78.664124,77.700378,77.709923,88.089996,88.610001,87.650002,87.660004
359,40.777988,41.034157,40.664139,40.721062,137.589996,139.589996,137.139999,138.550003,77.489998,78.379997,77.080002,77.43,78.072517,79.083969,78.072517,78.683205,88.010002,88.599998,87.959999,88.059998
360,41.02467,41.02467,40.483871,40.863377,138.600006,139.149994,137.600006,139.020004,77.459999,77.75,76.599998,76.949997,78.893127,78.893127,77.910301,78.702293,88.110001,88.360001,87.699997,88.220001
361,40.986717,41.081593,40.370018,40.483871,139.679993,140.660004,139.5,139.779999,77.489998,78.900002,77.489998,78.169998,79.093513,79.589699,78.67366,79.17939,88.870003,88.989998,87.980003,88.099998
362,40.294117,40.958256,40.28463,40.872864,140.300003,142.910004,140.300003,141.679993,78.25,79.25,78.18,78.57,79.332062,80.410301,79.332062,79.875954,88.379997,89.18,88.32,88.980003
363,40.863377,40.92979,40.199242,40.322582,141.720001,141.949997,140.210007,140.710007,78.93,79.199997,78.300003,78.949997,80.209923,80.324425,78.75,79.10305,90.129997,90.209999,89.260002,89.589996
364,40.341557,40.673622,40.303604,40.56926,141.229996,141.490005,140.039993,140.089996,78.949997,79.339996,78.209999,78.690002,78.921753,79.551529,78.683205,78.988548,89.800003,90.120003,89.389999,89.519997
365,40.512333,40.702087,40.180267,40.683113,140.0,140.240005,139.210007,139.440002,78.400002,79.050003,78.400002,78.650002,78.912216,79.513359,78.75,79.484734,89.18,90.0,89.18,89.760002
366,40.626186,41.110058,40.626186,40.863377,140.559998,140.929993,139.789993,140.229996,78.879997,79.199997,77.010002,78.25,79.417938,80.791985,79.417938,80.620232,91.309998,91.629997,90.980003,91.300003
367,40.958256,41.356735,40.882355,41.271347,140.009995,140.970001,139.910004,140.449997,78.400002,78.480003,77.290001,77.610001,80.39122,81.64122,80.35305,81.450378,91.010002,91.980003,90.970001,91.910004
368,41.584438,41.850094,41.280834,41.366222,141.25,142.399994,141.0,142.210007,78.239998,79.169998,78.080002,78.339996,82.041985,82.53817,80.458015,80.725189,93.25,93.339996,92.129997,92.370003
369,41.318787,41.745731,41.091084,41.432636,141.460007,142.429993,141.009995,142.089996,78.150002,79.080002,76.43,78.779999,80.572517,80.887405,79.809158,80.696564,92.559998,92.690002,91.760002,92.489998
370,41.451614,41.650852,41.242886,41.518028,142.419998,143.699997,142.089996,143.059998,78.410004,79.309998,77.849998,78.449997,81.078247,82.089699,80.85878,81.593513,92.43,92.989998,92.230003,92.800003
371,41.603416,42.020874,41.518028,41.518028,143.270004,144.979996,143.190002,144.240005,70.470001,70.669998,65.059998,65.699997,81.631676,82.309158,80.925575,81.335876,93.599998,93.650002,92.360001,92.370003
372,41.442123,41.555977,40.322582,40.787476,143.850006,143.850006,140.759995,141.850006,67.239998,68.410004,66.800003,68.0,81.278625,81.297707,79.284348,79.713737,91.57,91.669998,90.949997,91.199997
373,40.815941,41.328274,40.806454,41.204933,142.229996,142.5,140.600006,140.690002,68.160004,70.599998,68.099998,70.0,79.837784,80.811066,79.580154,79.990456,91.099998,91.440002,90.839996,90.940002
374,41.223907,41.480076,40.777988,41.100571,140.740005,141.100006,138.509995,139.279999,70.580002,72.739998,70.330002,72.720001,80.124046,80.591606,79.17939,80.009544,91.43,91.580002,91.050003,91.309998
375,41.280834,41.631878,41.119545,41.527515,140.199997,140.259995,138.720001,139.360001,73.5,73.849998,72.279999,73.400002,80.46756,81.040077,80.047707,80.868324,91.82,91.989998,91.5,91.860001
376,41.442123,41.95446,41.423149,41.95446,139.220001,140.029999,138.690002,140.029999,73.199997,74.25,72.32,74.230003,80.591606,81.593513,80.248093,81.593513,91.860001,92.309998,91.790001,92.099998
377,42.096775,42.277039,41.726753,42.125237,141.0,142.179993,140.789993,142.139999,74.349998,74.970001,73.779999,74.959999,82.118324,83.082062,82.051529,82.919846,92.349998,92.660004,92.239998,92.5
378,42.039848,42.077801,41.537003,41.66983,141.740005,141.860001,140.369995,140.570007,74.650002,74.790001,72.610001,72.989998,82.709923,82.824425,81.574425,81.67939,90.849998,90.93,90.309998,90.440002
379,41.555977,41.622391,40.777988,41.081593,140.119995,141.080002,139.639999,140.970001,72.519997,73.0,70.879997,71.220001,81.116409,81.583969,79.675575,80.190842,90.169998,90.900002,90.099998,90.739998
380,41.195446,41.555977,41.081593,41.148006,141.460007,142.470001,140.910004,141.410004,71.18,72.449997,70.889999,71.239998,80.381676,81.307251,80.238548,80.973282,90.949997,91.650002,90.910004,91.059998
381,41.413662,41.850094,41.21442,41.802658,141.779999,141.990005,140.669998,141.210007,71.580002,71.739998,70.959999,71.650002,80.916031,81.21183,80.486641,80.935112,91.800003,91.860001,91.18,91.389999
382,41.100571,41.328274,40.208729,40.777988,140.940002,141.210007,139.020004,140.110001,72.300003,72.400002,69.849998,71.239998,79.675575,79.837784,76.125954,77.290077,92.019997,92.080002,89.779999,90.339996
383,40.711575,40.787476,39.857685,40.227703,140.119995,140.119995,132.320007,134.300003,70.300003,70.300003,68.540001,70.279999,77.14695,77.194656,75.028625,76.078247,89.629997,89.690002,88.029999,88.190002
384,40.104362,40.578747,40.075901,40.559772,135.389999,136.360001,134.449997,134.710007,70.309998,71.019997,69.699997,70.269997,76.908394,77.547707,76.450378,77.251907,88.760002,89.419998,88.660004,89.269997
385,40.597721,40.768501,40.303604,40.654648,132.929993,133.830002,131.75,132.5,70.150002,70.300003,69.129997,69.160004,77.595421,78.034348,77.185112,77.85305,89.360001,89.360001,88.650002,89.160004
386,40.882355,40.97723,40.540798,40.550285,132.490005,133.580002,131.410004,131.860001,69.330002,69.860001,68.309998,68.32,78.206108,78.568703,77.843513,78.167938,90.879997,91.07,90.089996,90.230003
387,40.664139,40.853889,40.370018,40.853889,132.130005,132.509995,131.169998,132.070007,68.57,68.949997,68.0,68.25,78.635498,79.160301,77.862595,78.902672,94.82,95.0,93.349998,94.260002
388,40.97723,40.996204,40.578747,40.578747,132.25,132.389999,130.190002,130.309998,68.139999,68.82,68.099998,68.540001,78.912216,79.026718,77.433205,77.662216,94.800003,94.870003,93.370003,93.559998
389,40.635674,40.815941,40.370018,40.626186,130.0,130.149994,127.839996,128.639999,68.5,68.75,67.839996,68.0,77.938934,78.072517,77.337784,77.490456,94.459999,94.580002,93.849998,94.040001
390,40.654648,41.015179,40.559772,40.882355,128.610001,129.449997,128.160004,128.839996,68.0,68.440002,67.599998,67.730003,77.748093,78.654579,77.185112,78.272903,94.330002,94.379997,93.449997,93.68
391,40.796963,40.796963,40.199242,40.6926,128.880005,129.789993,128.570007,129.779999,67.769997,67.889999,66.760002,67.459999,78.244278,78.540077,77.404579,78.005722,92.57,93.339996,92.169998,93.32
392,40.635674,40.796963,40.351044,40.483871,130.059998,131.529999,129.669998,131.119995,67.459999,67.870003,66.5,66.660004,77.719467,79.255722,77.337784,78.005722,92.910004,92.980003,91.870003,91.989998
393,40.474384,40.958256,40.256168,40.882355,131.300003,131.300003,130.490005,130.729996,67.639999,69.139999,67.370003,67.760002,77.843513,77.89122,77.204201,77.700378,93.139999,93.220001,92.910004,93.190002
394,40.009487,40.796963,39.222012,39.326378,131.0,133.309998,130.210007,133.020004,67.870003,68.410004,66.879997,67.18,78.339699,79.007637,77.872139,78.71183,92.360001,92.529999,91.980003,92.129997
395,37.789375,38.178368,36.622391,36.802658,132.470001,132.490005,131.270004,132.080002,66.919998,67.529999,66.260002,67.18,80.143127,81.269081,79.026718,79.456108,91.57,91.68,91.239998,91.639999
396,36.622391,37.637569,36.537003,36.850094,131.639999,132.0,130.179993,130.220001,66.910004,67.379997,65.629997,66.620003,79.10305,80.772903,79.045799,79.188934,91.019997,92.519997,90.900002,91.580002
397,36.347248,36.641365,35.749527,36.290321,130.259995,130.740005,129.020004,130.289993,66.93,67.199997,65.110001,65.800003,79.255722,80.629768,78.854965,79.856873,91.699997,92.470001,91.449997,92.309998
398,36.290321,36.565464,35.815941,36.053131,130.860001,131.470001,129.770004,131.070007,65.5,65.790001,65.029999,65.349998,80.03817,80.887405,79.723282,80.601143,92.510002,92.580002,91.599998,92.18
399,35.825428,35.891842,34.544594,35.066414,130.910004,131.460007,129.009995,130.160004,64.980003,66.120003,64.540001,65.230003,80.009544,80.477097,78.39695,79.312981,91.610001,91.82,89.959999,90.720001
400,35.28463,35.398483,34.601517,35.056927,130.339996,131.220001,129.589996,130.770004,65.269997,65.839996,64.290001,64.769997,79.312981,80.610687,79.293892,80.486641,91.080002,91.610001,86.739998,88.220001
401,34.772297,34.895638,34.02277,34.705883,129.360001,130.910004,128.190002,130.210007,64.379997,64.900002,63.310001,64.459999,80.35305,80.811066,79.007637,80.39122,88.709999,89.010002,87.57,88.800003
402,34.819733,35.056927,34.724857,34.981026,130.979996,131.949997,130.229996,131.679993,64.790001,65.449997,64.330002,65.449997,80.868324,81.154579,80.458015,80.849236,90.099998,91.790001,89.910004,91.230003
403,34.886147,34.943073,34.25996,34.487667,131.800003,132.759995,131.229996,132.039993,65.370003,66.870003,64.290001,65.580002,81.202293,82.166031,80.830154,81.60305,91.379997,91.540001,90.449997,90.82
