Date,Open,High,Low,Close,Adj Close,Volume
2018-04-09,33.491463,34.089184,33.415562,33.643265,28.306681,20457297
2018-04-10,34.155598,34.250473,33.889942,34.108158,28.697834,20667254
2018-04-11,33.899429,34.222012,33.766602,33.956356,28.570108,13879915
2018-04-12,34.184059,34.629982,34.127136,34.459202,28.993200,23817976
2018-04-13,34.544594,34.629982,34.278938,34.459202,28.993200,17774340
2018-04-16,34.629982,34.848198,34.525616,34.658443,29.160830,15932369
2018-04-17,34.867172,34.895638,34.411766,34.468693,29.001173,17675580
2018-04-18,34.516129,34.715370,34.421253,34.620495,29.128901,14652497
2018-04-19,34.525616,34.810246,34.411766,34.658443,29.160830,16636652
2018-04-20,34.629982,34.905125,34.601517,34.753323,29.240665,22371993
2018-04-23,34.791271,35.000000,34.724857,34.914612,29.376368,25381058
2018-04-24,35.018974,35.360531,34.886147,35.161289,29.583914,27106350
2018-04-25,35.028461,35.142315,34.639469,34.800758,29.280573,27730213
2018-04-26,34.914612,35.199242,34.867172,34.962048,29.416273,20405651
2018-04-27,34.895638,35.208729,34.819733,35.104362,29.536020,14425149
2018-04-30,35.227703,35.275143,34.535103,34.734344,29.224695,28295789
2018-05-01,33.757114,34.203037,32.865276,33.586338,28.258787,51278154
2018-05-02,33.368122,33.557877,32.960152,33.102467,27.851662,29550260
2018-05-03,33.036053,33.092979,32.656548,32.979126,27.747894,23517902
2018-05-04,32.789375,33.197342,32.609108,33.055027,27.811754,19795912
2018-05-07,33.007591,33.330170,32.931690,33.140415,27.883600,21580018
2018-05-08,33.121441,33.292221,32.931690,33.187855,27.923510,28269650
2018-05-09,33.225807,33.595825,33.083492,33.368122,28.075188,20430209
2018-05-10,33.206833,33.500950,33.102467,33.244781,28.244455,30906653
2018-05-11,33.330170,33.738140,33.273247,33.681213,28.615248,21619964
2018-05-14,33.690701,34.079697,33.671726,34.022770,28.905430,21485052
2018-05-15,33.690701,33.946869,33.662239,33.861481,28.768391,19345643
2018-05-16,33.899429,34.041744,33.747627,33.851994,28.760340,21870711
2018-05-17,33.804554,33.946869,33.624287,33.880455,28.784519,13021432
2018-05-18,33.785580,33.918407,33.614799,33.814041,28.728096,15734639
2018-05-21,33.880455,34.032257,33.700191,33.965843,28.857061,17802903
2018-05-22,33.965843,34.240986,33.861481,33.889942,28.792580,14477322
2018-05-23,33.851994,34.184059,33.804554,34.127136,28.994093,20358642
2018-05-24,34.117645,34.240986,33.937382,34.051231,28.929611,17523066
2018-05-25,33.984821,34.079697,33.719166,33.851994,28.760340,15005376
2018-05-29,33.557877,33.899429,33.510437,33.870968,28.776459,28179639
2018-05-30,34.108158,34.392788,34.060722,34.203037,29.058578,29093773
2018-05-31,34.108158,34.345352,34.051231,34.089184,28.961851,30926468
2018-06-01,34.402279,34.421253,34.259960,34.392788,29.219797,22345011
2018-06-04,34.544594,34.686909,34.373814,34.582542,29.381008,19015319
2018-06-05,34.639469,34.762810,34.478176,34.573055,29.372950,21476093
2018-06-06,34.535103,34.696396,34.335861,34.516129,29.324587,19368093
2018-06-07,34.620495,34.715370,34.506641,34.620495,29.413248,17083337
2018-06-08,34.658443,34.829224,34.582542,34.791271,29.558340,16453783
2018-06-11,34.914612,34.914612,34.421253,34.440228,29.260099,19505640
2018-06-12,34.525616,34.535103,34.297913,34.440228,29.260099,16371887
2018-06-13,34.506641,34.639469,34.345352,34.364326,29.195612,16029232
2018-06-14,34.364326,34.525616,34.203037,34.307400,29.147245,19959387
2018-06-15,34.335861,34.525616,34.184059,34.497154,29.308462,49156979
2018-06-18,34.278938,34.364326,33.899429,34.307400,29.147245,24143451
2018-06-19,34.051231,34.497154,34.032257,34.364326,29.195612,18484630
2018-06-20,34.430740,34.705883,34.354839,34.592030,29.389061,21354251
2018-06-21,34.411766,34.497154,34.297913,34.440228,29.260099,16893090
2018-06-22,34.620495,34.762810,34.535103,34.639469,29.429369,27018447
2018-06-25,34.459202,34.592030,34.288425,34.516129,29.324587,20424517
2018-06-26,34.535103,34.715370,34.440228,34.516129,29.324587,25435023
2018-06-27,34.440228,34.677418,34.326378,34.354839,29.187550,29396165
2018-06-28,34.259960,34.620495,34.259960,34.497154,29.308462,16506167
2018-06-29,34.582542,34.705883,34.421253,34.421253,29.243975,20974705
2018-07-02,34.155598,34.506641,34.155598,34.468693,29.284273,14556372
2018-07-03,34.525616,34.705883,34.383301,34.487667,29.300402,9608159
2018-07-05,34.667931,35.018974,34.639469,34.981026,29.719553,20391106
2018-07-06,35.104362,35.332069,34.990513,35.208729,29.913004,18955452
2018-07-09,35.360531,35.550285,35.113853,35.256168,29.953308,22329412
2018-07-10,35.388992,35.578747,35.294117,35.512333,30.170948,20253875
2018-07-11,35.341557,35.493359,35.256168,35.303604,29.993614,17795314
2018-07-12,35.493359,35.635674,35.303604,35.597721,30.243492,16974881
2018-07-13,35.578747,35.664139,35.313091,35.607212,30.251556,15227243
2018-07-16,35.559772,35.626186,35.379505,35.464897,30.130646,17888699
2018-07-17,35.540798,35.834915,35.531307,35.721062,30.348276,15740014
2018-07-18,35.664139,35.796963,35.559772,35.730549,30.356344,20803430
2018-07-19,35.531307,35.673622,35.398483,35.445919,30.114525,16596811
2018-07-20,35.294117,35.417458,35.218216,35.417458,30.090342,15532798
2018-07-23,35.426945,35.588234,35.237190,35.303604,29.993614,20853074
2018-07-24,35.455406,35.815941,35.360531,35.768501,30.388586,17804800
2018-07-25,35.740040,36.119545,35.635674,36.043644,30.622343,17171030
2018-07-26,36.091084,36.404175,36.091084,36.204933,30.759371,24840567
2018-07-27,36.148006,36.508537,36.119545,36.442123,30.960880,22111971
2018-07-30,36.394688,36.698292,36.223907,36.612904,31.105982,21981486
2018-07-31,36.252373,37.941177,36.185959,37.884251,32.186108,50837371
2018-08-01,37.599621,38.254269,37.514233,38.206833,32.460163,32734605
2018-08-02,37.590134,38.159393,37.504745,37.618595,32.232555,31879284
2018-08-03,37.590134,38.576851,37.466793,38.462997,32.956055,27368375
2018-08-06,38.292221,39.108158,38.263756,38.937382,33.362518,27479572
2018-08-07,38.757114,39.136623,38.700191,38.747627,33.199928,18928575
2018-08-08,38.624287,39.506641,38.500950,39.288425,33.663296,25837440
2018-08-09,39.184059,39.250473,38.719166,38.899429,33.330006,20121282
2018-08-10,38.719166,39.193546,38.614799,38.833015,33.273102,18194148
2018-08-13,38.851994,39.098671,38.719166,38.719166,33.175545,19860627
2018-08-14,38.747627,38.937382,38.462997,38.624287,33.094242,17336824
2018-08-15,38.709679,39.127136,38.567364,39.051231,33.460068,22428488
2018-08-16,39.117645,39.345352,38.965843,39.297913,33.671421,16457472
2018-08-17,39.354839,40.028461,39.345352,39.933586,34.216095,25910693
2018-08-20,40.037952,40.578747,39.933586,40.161289,34.411194,22521029
2018-08-21,40.161289,40.265656,39.838711,40.000000,34.272999,18633244
2018-08-22,39.990513,40.170776,39.667931,39.914612,34.199829,15001687
2018-08-23,39.952560,40.151802,39.810246,40.037952,34.305515,21032148
2018-08-24,40.256168,40.313091,39.848198,40.227703,34.468094,21661703
2018-08-27,40.341557,40.436432,39.193546,39.449715,33.801498,24485896
2018-08-28,39.478176,39.639469,39.203037,39.373814,33.736465,19871694
2018-08-29,39.373814,39.487667,39.060722,39.373814,33.736465,15785020
2018-08-30,39.117645,39.762810,39.089184,39.373814,33.736465,16015425
2018-08-31,39.174572,39.449715,38.984821,39.392788,33.752720,20983559
2018-09-04,39.354839,39.421253,39.108158,39.250473,33.630779,15274779
2018-09-05,39.174572,39.772297,39.146111,39.705883,34.020988,21819908
2018-09-06,39.705883,39.762810,39.326378,39.639469,33.964085,18356780
2018-09-07,39.459202,40.180267,39.335861,40.037952,34.305515,21221658
2018-09-10,40.208729,40.531307,39.895638,39.905125,34.191700,21482206
2018-09-11,39.848198,40.256168,39.800758,40.142315,34.394928,19658786
2018-09-12,40.132828,40.597721,40.113853,40.237190,34.476219,17508205
2018-09-13,40.322582,40.721062,40.256168,40.654648,34.833920,18666129
2018-09-14,40.559772,40.796963,40.322582,40.759014,34.923332,16800655
2018-09-17,40.815941,40.967743,40.550285,40.806454,34.963985,16904263
2018-09-18,40.796963,41.442123,40.635674,41.280834,35.370445,20464991
2018-09-19,41.195446,41.442123,40.787476,41.043644,35.167213,23783088
2018-09-20,41.148006,41.631878,41.129032,41.508537,35.565540,18419809
2018-09-21,41.537003,41.935486,41.375713,41.802658,35.817558,37092579
2018-09-24,41.688805,42.182163,41.584438,41.679317,35.711880,18089591
2018-09-25,41.869068,42.020874,41.518028,41.546490,35.598068,15318520
2018-09-26,41.593929,42.039848,41.404175,41.442123,35.508644,18384817
2018-09-27,41.546490,41.916508,41.442123,41.650852,35.687481,14887434
2018-09-28,41.679317,41.878559,41.489563,41.812145,35.825687,15454591
2018-10-01,41.774193,42.239090,41.660343,42.001900,35.988274,16872537
2018-10-02,41.944973,42.115749,41.869068,41.954460,35.947628,18167693
2018-10-03,42.011387,42.542694,42.011387,42.514233,36.427250,23957631
2018-10-04,42.248577,42.495255,42.020874,42.409866,36.337833,18960406
2018-10-05,42.419353,42.694496,42.314991,42.609108,36.508530,18112568
2018-10-08,42.457306,42.998100,42.409866,42.960152,36.809330,24679621
2018-10-09,42.685009,43.462997,42.495255,43.140415,36.963779,21486844
2018-10-10,43.121441,43.387096,42.201138,42.229603,36.183372,33746234
2018-10-11,42.087288,42.210625,40.227703,40.616699,34.801395,44299198
2018-10-12,40.578747,41.707779,40.455406,41.537003,35.589939,30417070
2018-10-15,41.413662,41.470589,40.777988,40.910816,35.053406,24002742
2018-10-16,41.129032,41.726753,40.834915,41.679317,35.711880,22353654
2018-10-17,41.527515,42.504745,41.508537,42.286530,36.232151,23154167
2018-10-18,42.068310,42.220116,41.470589,41.745731,35.768776,22498368
2018-10-19,41.793167,42.533207,41.726753,42.220116,36.175232,19564875
2018-10-22,42.163189,42.229603,41.764706,42.096775,36.069569,18026878
2018-10-23,41.641365,42.049335,41.451614,41.840607,35.850071,23073114
2018-10-24,41.565464,42.020874,40.189754,40.303604,34.533131,36927206
2018-10-25,40.218216,41.688805,39.525616,41.185959,35.289154,38600642
2018-10-26,40.844402,41.062618,40.018974,40.417458,34.630672,30295333
2018-10-29,40.749527,41.442123,40.379505,41.015179,35.142830,31847559
2018-10-30,39.800758,40.882355,39.639469,40.692600,34.866436,35424202
2018-10-31,40.806454,41.423149,40.521824,40.853889,35.004627,28193235
2018-11-01,40.986717,41.584438,40.882355,41.432636,35.500507,24278152
2018-11-02,41.518028,41.593929,40.303604,40.730549,34.898952,24223028
2018-11-05,40.635674,41.385201,40.635674,41.290321,35.378574,21628396
2018-11-06,41.347248,41.356735,40.502846,40.806454,34.963985,22194183
2018-11-07,41.157494,42.277039,41.072105,42.125237,36.093948,36794929
2018-11-08,41.612904,41.935486,41.242886,41.603416,35.921906,25696520
2018-11-09,41.480076,42.324478,41.480076,42.011387,36.274178,26042654
2018-11-12,42.011387,42.267551,41.650852,41.850094,36.134914,21853847
2018-11-13,42.058823,42.182163,41.129032,41.290321,35.651585,20159015
2018-11-14,41.518028,41.603416,40.521824,40.711575,35.151867,28398871
2018-11-15,40.512333,41.166985,40.180267,40.996204,35.397625,25936305
2018-11-16,40.891842,41.537003,40.711575,41.280834,35.643387,24604576
2018-11-19,41.385201,42.001900,41.280834,41.916508,36.192257,23671575
2018-11-20,41.755219,42.115749,41.176472,41.299809,35.659767,22968557
2018-11-21,41.271347,41.271347,40.578747,40.891842,35.307526,19665848
2018-11-23,40.749527,41.318787,40.607212,40.929790,35.340282,8844009
2018-11-26,41.100571,41.261860,40.683113,41.119545,35.504128,20147948
2018-11-27,40.986717,41.888046,40.768501,41.812145,36.102150,19765873
2018-11-28,42.020874,42.618595,41.840607,42.599621,36.782074,19892669
2018-11-29,42.466793,43.481972,42.409866,43.178368,37.281792,26065315
2018-11-30,43.026566,43.889942,42.960152,43.861481,37.871616,45054495
2018-12-03,43.994308,44.003796,43.415562,43.633778,37.675014,26771178
2018-12-04,43.861481,44.089184,42.798862,42.827324,36.978683,28703898
2018-12-06,42.296017,42.685009,41.385201,42.675522,36.847614,32188528
2018-12-07,42.523720,42.637569,41.442123,41.669830,35.979259,27963885
2018-12-10,41.878559,42.277039,40.863377,42.125237,36.372475,26187895
2018-12-11,41.821632,42.229603,41.337761,41.755219,36.052986,23904931
2018-12-12,42.077801,42.552181,41.888046,41.897533,36.175873,20180938
2018-12-13,42.182163,42.599621,41.944973,42.286530,36.511745,23613921
2018-12-14,41.821632,41.859585,41.204933,41.555977,35.880962,33024982
2018-12-17,41.271347,41.717270,40.777988,40.901329,35.315712,38651866
2018-12-18,41.242886,41.271347,39.886147,40.227703,34.734070,31125779
2018-12-19,40.635674,40.787476,39.430740,39.819733,34.381817,36937957
2018-12-20,39.573055,40.237190,39.402279,39.800758,34.365433,34494680
2018-12-21,39.506641,40.673622,39.326378,39.781784,34.349052,61928192
2018-12-24,39.667931,39.810246,38.444023,38.472485,33.218555,19778205
2018-12-26,38.576851,40.037952,38.349148,40.028461,34.562050,25437131
2018-12-27,39.667931,40.654648,39.146111,40.654648,35.102718,28894672
2018-12-28,40.815941,41.309299,40.616699,40.759014,35.192825,25480977
2018-12-31,40.996204,41.489563,40.891842,41.413662,35.758076,20534028
2019-01-02,40.910816,41.271347,40.455406,41.034157,35.430405,26430315
2019-01-03,41.024670,41.119545,39.800758,39.886147,34.439163,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,35.225597,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,35.414009,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,35.577850,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,35.504128,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,34.660347,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,35.127296,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,34.709496,17605173
2019-01-15,40.417458,41.024670,40.256168,40.540798,35.004414,25865371
2019-01-16,40.407970,40.597721,39.876659,39.952560,34.496513,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,34.791420,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,34.840580,38618455
2019-01-22,40.237190,40.502846,39.781784,40.104362,34.627579,29444122
2019-01-23,39.838711,40.037952,39.421253,40.000000,34.537468,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,33.546246,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,33.292286,35862455
2019-01-28,38.425049,38.453510,37.457306,37.504745,32.382977,39329694
2019-01-29,37.476280,38.757114,37.447819,38.681213,33.398777,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,34.062336,36067880
2019-01-31,39.259960,40.436432,39.231499,40.275143,35.078754,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,35.434082,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,35.070484,19426485
2019-02-05,40.256168,40.540798,39.905125,39.952560,34.797791,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,34.979588,16450410
2019-02-07,39.952560,39.990513,39.098671,39.563568,34.458984,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,34.896946,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,34.442455,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,34.599468,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,34.458984,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,34.682095,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,35.037422,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,35.202698,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,34.872166,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,34.822582,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,35.500187,24779329
2019-02-25,40.834915,41.148006,40.740040,40.872864,35.599350,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,35.549770,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,35.475399,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,35.822468,39002427
2019-03-01,41.375713,41.546490,41.072105,41.138519,35.830734,26667781
2019-03-04,41.214420,41.356735,40.683113,40.863377,35.591091,22805820
2019-03-05,40.882355,41.034157,40.654648,40.692600,35.442348,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,34.591202,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,34.202816,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,33.789635,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,34.293720,29161545
2019-03-12,39.563568,39.772297,39.250473,39.592030,34.483780,24170539
2019-03-13,39.724857,39.971539,39.421253,39.857685,34.715153,23715316
2019-03-14,39.848198,39.924099,39.022770,39.079697,34.037540,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,34.525097,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,34.549889,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,34.954796,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,34.847374,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,34.996113,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,34.582939,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,34.615986,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,35.053959,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,34.723412,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,34.946533,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,35.095276,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,35.401028,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,35.458874,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,35.401028,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,35.318386,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,35.524971,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,35.648933,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,35.401028,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,35.310131,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,34.930004,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,34.467251,21338546
2019-04-15,39.715370,39.962048,39.345352,39.933586,34.781269,18362788
2019-04-16,40.056927,40.132828,38.738140,38.823528,33.814423,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,32.955017,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,32.541843,50579774
2019-04-22,37.030361,37.476280,36.821632,36.982922,32.211292,31018904
2019-04-23,37.087288,37.609108,36.888046,37.400379,32.574890,26672102
2019-04-24,37.476280,37.609108,37.153702,37.352940,32.533573,21196994
2019-04-25,37.239090,37.789375,37.163189,37.580647,32.731911,18130065
2019-04-26,37.637569,37.941177,37.428844,37.922199,33.029385,20053193
2019-04-29,37.922199,37.969639,37.561668,37.561668,32.715374,23229001
2019-04-30,38.330170,39.070210,37.760910,38.529411,33.558258,34360400
2019-05-01,38.510437,38.823528,38.111954,38.681213,33.690468,20703406
2019-05-02,38.719166,38.918407,38.500950,38.908916,33.888794,20471210
2019-05-03,39.108158,39.373814,38.927895,39.269451,34.202816,18664759
2019-05-06,38.814041,39.629982,38.747627,39.516129,34.417667,25973406
2019-05-07,39.269451,39.573055,38.425049,38.738140,33.740055,27603838
2019-05-08,38.709679,38.927895,38.368122,38.851994,33.839222,23811968
2019-05-09,38.235294,38.747627,38.168880,38.557877,33.880901,19732461
2019-05-10,38.548386,38.728653,37.827324,38.633778,33.947598,17391527
2019-05-13,38.168880,38.567364,38.092979,38.491463,33.822544,28010788
2019-05-14,38.510437,38.776093,38.481972,38.576851,33.897583,26772759
2019-05-15,38.766602,39.174572,38.614799,39.041744,34.306080,33520678
2019-05-16,39.041744,39.829224,39.041744,39.506641,34.714584,25508486
2019-05-17,39.184059,39.667931,39.136623,39.345352,34.572857,29187684
2019-05-20,39.278938,39.573055,39.165085,39.459202,34.672901,24251591
2019-05-21,39.573055,39.667931,39.364326,39.535103,34.739597,28785056
2019-05-22,39.554081,40.047440,39.421253,39.838711,35.006378,25274604
2019-05-23,39.696396,39.829224,39.516129,39.772297,34.948013,25495944
2019-05-24,39.905125,40.142315,39.724857,39.800758,34.973026,15383341
2019-05-28,39.990513,40.303604,39.743832,39.753323,34.931347,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,34.781281,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,34.931347,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,34.614548,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,34.948013,22643082
2019-06-04,40.303604,40.559772,39.886147,40.066414,35.206455,18453537
2019-06-05,40.417458,40.645161,40.237190,40.303604,35.414883,21418861
2019-06-06,40.607212,40.882355,40.303604,40.521824,35.606625,24494222
2019-06-07,40.777988,41.034157,40.664139,40.721062,35.781700,20023470
2019-06-10,41.024670,41.024670,40.483871,40.863377,35.906746,15275727
2019-06-11,40.986717,41.081593,40.370018,40.483871,35.573277,18813162
2019-06-12,40.294117,40.958256,40.284630,40.872864,35.915089,16296843
2019-06-13,40.863377,40.929790,40.199242,40.322582,35.431549,14464042
2019-06-14,40.341557,40.673622,40.303604,40.569260,35.648312,13197872
2019-06-17,40.512333,40.702087,40.180267,40.683113,35.748352,14094931
2019-06-18,40.626186,41.110058,40.626186,40.863377,35.906746,22833434
2019-06-19,40.958256,41.356735,40.882355,41.271347,36.265236,21753611
2019-06-20,41.584438,41.850094,41.280834,41.366222,36.348606,23500300
2019-06-21,41.318787,41.745731,41.091084,41.432636,36.406956,38141203
2019-06-24,41.451614,41.650852,41.242886,41.518028,36.481995,24624075
2019-06-25,41.603416,42.020874,41.518028,41.518028,36.481995,28429015
2019-06-26,41.442123,41.555977,40.322582,40.787476,35.840057,41009348
2019-06-27,40.815941,41.328274,40.806454,41.204933,36.206879,21994977
2019-06-28,41.223907,41.480076,40.777988,41.100571,36.115170,39726209
2019-07-01,41.280834,41.631878,41.119545,41.527515,36.490326,21341392
2019-07-02,41.442123,41.954460,41.423149,41.954460,36.865482,16541898
2019-07-03,42.096775,42.277039,41.726753,42.125237,37.015549,10297580
2019-07-05,42.039848,42.077801,41.537003,41.669830,36.615387,18295227
2019-07-08,41.555977,41.622391,40.777988,41.081593,36.098499,23955312
2019-07-09,41.195446,41.555977,41.081593,41.148006,36.156857,14223308
2019-07-10,41.413662,41.850094,41.214420,41.802658,36.732105,15298599
2019-07-11,41.100571,41.328274,40.208729,40.777988,35.831722,38383518
2019-07-12,40.711575,40.787476,39.857685,40.227703,35.348175,33580967
2019-07-15,40.104362,40.578747,40.075901,40.559772,35.639973,20363912
2019-07-16,40.597721,40.768501,40.303604,40.654648,35.723339,19553386
2019-07-17,40.882355,40.977230,40.540798,40.550285,35.631641,16341532
